seed,order_id,legacy_order_id,run_order_id,order,task_order,method,memory_budget,method_cell,task_position,task_id,buffer_size_limit,pre_buffer_total,pre_task_0_count,pre_task_1_count,pre_task_2_count,pre_task_3_count,pre_task_4_count,post_buffer_total,post_task_0_count,post_task_1_count,post_task_2_count,post_task_3_count,post_task_4_count
5,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,3,3,500,500,388,95,17,0,0,500,72,17,3,408,0
5,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,4,4,500,500,72,17,3,408,0,500,18,2,0,101,379
6,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
6,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,93,7,0,0
6,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,2,0,100,100,0,93,7,0,0,100,92,5,3,0,0
6,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,3,3,100,100,92,5,3,0,0,100,7,0,0,93,0
6,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,4,4,100,100,7,0,0,93,0,100,0,0,0,7,93
6,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
6,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,403,97,0,0
6,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,2,0,500,500,0,403,97,0,0,500,409,73,18,0,0
6,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,3,3,500,500,409,73,18,0,0,500,83,10,2,405,0
6,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,4,4,500,500,83,10,2,405,0,500,22,2,0,84,392
7,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
7,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,96,4,0,0
7,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,2,0,100,100,0,96,4,0,0,100,93,7,0,0,0
7,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,3,3,100,100,93,7,0,0,0,100,4,0,0,96,0
7,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,4,4,100,100,4,0,0,96,0,100,0,0,0,3,97
7,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
7,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,387,113,0,0
7,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,2,0,500,500,0,387,113,0,0,500,391,84,25,0,0
7,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,3,3,500,500,391,84,25,0,0,500,87,16,8,389,0
7,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,4,4,500,500,87,16,8,389,0,500,24,3,2,85,386
8,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
8,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,92,8,0,0
8,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,2,0,100,100,0,92,8,0,0,100,98,2,0,0,0
8,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,3,3,100,100,98,2,0,0,0,100,6,0,0,94,0
8,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,4,4,100,100,6,0,0,94,0,100,0,0,0,5,95
8,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
8,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,406,94,0,0
8,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,2,0,500,500,0,406,94,0,0,500,385,97,18,0,0
8,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,3,3,500,500,385,97,18,0,0,500,74,17,4,405,0
8,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,4,4,500,500,74,17,4,405,0,500,10,4,1,84,401
9,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
9,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,95,5,0,0
9,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,2,0,100,100,0,95,5,0,0,100,95,5,0,0,0
9,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,3,3,100,100,95,5,0,0,0,100,4,1,0,95,0
9,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,4,4,100,100,4,1,0,95,0,100,0,0,0,7,93
9,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
9,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,390,110,0,0
9,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,2,0,500,500,0,390,110,0,0,500,411,69,20,0,0
9,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,3,3,500,500,411,69,20,0,0,500,94,11,2,393,0
9,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,4,4,500,500,94,11,2,393,0,500,16,2,0,85,397
10,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
10,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,94,6,0,0
10,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,2,0,100,100,0,94,6,0,0,100,98,2,0,0,0
10,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,3,3,100,100,98,2,0,0,0,100,5,0,0,95,0
10,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,100,er100,4,4,100,100,5,0,0,95,0,100,0,0,0,4,96
10,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
10,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,398,102,0,0
10,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,2,0,500,500,0,398,102,0,0,500,399,78,23,0,0
10,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,3,3,500,500,399,78,23,0,0,500,63,10,3,424,0
10,perm_054,none,perm_054,"[2,1,0,3,4]",2-1-0-3-4,experience_replay,500,er500,4,4,500,500,63,10,3,424,0,500,16,1,0,80,403
1,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
1,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,96,4,0,0
1,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,2,0,100,100,0,96,4,0,0,100,97,3,0,0,0
1,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,3,4,100,100,97,3,0,0,0,100,5,0,0,0,95
1,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,4,3,100,100,5,0,0,0,95,100,1,0,0,94,5
1,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
1,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,401,99,0,0
1,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,2,0,500,500,0,401,99,0,0,500,397,90,13,0,0
1,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,3,4,500,500,397,90,13,0,0,500,86,18,4,0,392
1,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,4,3,500,500,86,18,4,0,392,500,17,2,1,399,81
2,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
2,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,94,6,0,0
2,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,2,0,100,100,0,94,6,0,0,100,97,3,0,0,0
2,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,3,4,100,100,97,3,0,0,0,100,7,0,0,0,93
2,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,4,3,100,100,7,0,0,0,93,100,0,0,0,94,6
2,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
2,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,402,98,0,0
2,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,2,0,500,500,0,402,98,0,0,500,412,76,12,0,0
2,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,3,4,500,500,412,76,12,0,0,500,80,15,2,0,403
2,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,4,3,500,500,80,15,2,0,403,500,20,4,2,395,79
3,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
3,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,99,1,0,0
3,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,2,0,100,100,0,99,1,0,0,100,95,5,0,0,0
3,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,3,4,100,100,95,5,0,0,0,100,9,0,0,0,91
3,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,4,3,100,100,9,0,0,0,91,100,0,0,0,93,7
3,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
3,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,391,109,0,0
3,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,2,0,500,500,0,391,109,0,0,500,390,88,22,0,0
3,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,3,4,500,500,390,88,22,0,0,500,81,19,3,0,397
3,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,4,3,500,500,81,19,3,0,397,500,10,0,1,410,79
4,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
4,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,96,4,0,0
4,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,2,0,100,100,0,96,4,0,0,100,97,3,0,0,0
4,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,3,4,100,100,97,3,0,0,0,100,4,1,0,0,95
4,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,4,3,100,100,4,1,0,0,95,100,1,0,0,94,5
4,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
4,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,406,94,0,0
4,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,2,0,500,500,0,406,94,0,0,500,410,71,19,0,0
4,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,3,4,500,500,410,71,19,0,0,500,73,13,3,0,411
4,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,4,3,500,500,73,13,3,0,411,500,16,2,0,400,82
5,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
5,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,95,5,0,0
5,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,2,0,100,100,0,95,5,0,0,100,96,4,0,0,0
5,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,3,4,100,100,96,4,0,0,0,100,3,1,0,0,96
5,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,4,3,100,100,3,1,0,0,96,100,1,0,0,97,2
5,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
5,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,410,90,0,0
5,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,2,0,500,500,0,410,90,0,0,500,402,84,14,0,0
5,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,3,4,500,500,402,84,14,0,0,500,84,14,2,0,400
5,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,4,3,500,500,84,14,2,0,400,500,15,5,1,400,79
6,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
6,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,93,7,0,0
6,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,2,0,100,100,0,93,7,0,0,100,94,6,0,0,0
6,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,3,4,100,100,94,6,0,0,0,100,4,0,0,0,96
6,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,4,3,100,100,4,0,0,0,96,100,0,0,0,97,3
6,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
6,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,404,96,0,0
6,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,2,0,500,500,0,404,96,0,0,500,390,92,18,0,0
6,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,3,4,500,500,390,92,18,0,0,500,82,20,3,0,395
6,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,4,3,500,500,82,20,3,0,395,500,15,3,0,399,83
7,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
7,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,96,4,0,0
7,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,2,0,100,100,0,96,4,0,0,100,98,2,0,0,0
7,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,3,4,100,100,98,2,0,0,0,100,3,1,0,0,96
7,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,4,3,100,100,3,1,0,0,96,100,0,0,0,94,6
7,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
7,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,407,93,0,0
7,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,2,0,500,500,0,407,93,0,0,500,397,79,24,0,0
7,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,3,4,500,500,397,79,24,0,0,500,74,21,10,0,395
7,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,4,3,500,500,74,21,10,0,395,500,13,7,2,413,65
8,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
8,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,95,5,0,0
8,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,2,0,100,100,0,95,5,0,0,100,93,6,1,0,0
8,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,3,4,100,100,93,6,1,0,0,100,5,1,0,0,94
8,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,4,3,100,100,5,1,0,0,94,100,1,0,0,93,6
8,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
8,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,409,91,0,0
8,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,2,0,500,500,0,409,91,0,0,500,394,86,20,0,0
8,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,3,4,500,500,394,86,20,0,0,500,75,27,4,0,394
8,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,4,3,500,500,75,27,4,0,394,500,16,6,1,401,76
9,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
9,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,97,3,0,0
9,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,2,0,100,100,0,97,3,0,0,100,92,8,0,0,0
9,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,3,4,100,100,92,8,0,0,0,100,2,0,0,0,98
9,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,4,3,100,100,2,0,0,0,98,100,0,0,0,95,5
9,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
9,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,1,1,500,500,0,0,500,0,0,500,0,410,90,0,0
9,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,2,0,500,500,0,410,90,0,0,500,392,89,19,0,0
9,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,3,4,500,500,392,89,19,0,0,500,85,15,4,0,396
9,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,4,3,500,500,85,15,4,0,396,500,14,1,2,398,85
10,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,0,2,100,0,0,0,0,0,0,100,0,0,100,0,0
10,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,1,1,100,100,0,0,100,0,0,100,0,92,8,0,0
10,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,2,0,100,100,0,92,8,0,0,100,96,4,0,0,0
10,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,3,4,100,100,96,4,0,0,0,100,3,0,0,0,97
10,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,100,er100,4,3,100,100,3,0,0,0,97,100,0,0,0,95,5
10,perm_055,none,perm_055,"[2,1,0,4,3]",2-1-0-4-3,experience_replay,500,er500,0,2,500,0,0,0,0,0,0,500,0,0,500,0,0
